Marché_National_Produit,Catégorie_Produit,Type_Produit,Code_Référence,Date_Dernière_Mise_A_Jour_Du_Dossier,Nom_Marque_Produit,Nom_Sous-type_Marque_Produit,Filtre_Produit,Unités_Conditionnement_Produit,Poids_NET_Conditionnement_Produit,Type_Conditionnement_Produit,Type_Numéro_Produit,Numéro_Produit,Date_Notification,Date_Lancement_Produit,Longueur_Produit,Diamètre_Produit,Poids_Produit,Poids_Tabac_Produit,Longueur_Filtre_Produit,Teneur_Totale_Nicotine_Tabac_Rouler_Pipe,Teneur_Nicotine_Base_Tabac_Rouler_Pipe,Teneur_Nicotine_Sans_Combusion,Teneur_Nicotine_Base_Sans_Combusion,pH_Sans_Combusion,Humidité_Sans_Combustion
FR,Produit du tabac,Tabac à rouler,NEWS [D72664FC777DB783],5/6/2020 09:58:00,News,News,sans filtre,0,30,Pochette à rabat,EAN,3258170479615,11/4/2018 12:20:59,4/6/2020 00:00:00,0,0,100000,938.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS [DA4182DC38D12998],28/8/2020 15:12:00,News,News,sans filtre,0,30,Pochette à fond plat à maintien vertical,SKU,49150,25/11/2016 14:32:50,20/5/2016 00:00:00,0,0,100000,938.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS A ROULER [938E92D72045A6F0],5/6/2020 09:58:00,News à rouler,News à rouler,sans filtre,0,30,Pochette à rabat,EAN,3258170479615,11/4/2018 12:20:59,4/6/2020 00:00:00,0,0,100000,938.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS A TUBER S [2084A7F3875F9868],18/2/2020 12:32:00,News à tuber S,News à tuber S,sans filtre,0,30,Boîte cylindrique en carton/métal,EAN,3258170722032,18/2/2020 12:32:43,18/2/2020 00:00:00,0,0,100000,968.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS A TUBER S [CD4BCC4AC71ECB4B],18/2/2020 12:32:00,News à tuber S,News à tuber S,sans filtre,0,30,Boîte cylindrique en carton/métal,EAN,3258170722032,18/2/2020 12:32:43,18/2/2020 00:00:00,0,0,100000,968.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS A TUBER S [FE245658A770CDAC],28/8/2020 11:58:00,News à tuber S,News à tuber S,sans filtre,0,65,Pochette à fond plat à maintien vertical,SKU,62891,5/8/2019 14:51:21,5/8/2019 00:00:00,0,0,100000,969.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS DOSETTES [0FD62CD55CA74F08],16/9/2020 14:10:00,News Dosettes,News Dosettes,sans filtre,0,36,Boîte en carton,SKU,41750,24/2/2017 12:01:02,20/5/2016 00:00:00,0,0,100000,0.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS DOSETTES [33D16634FD83564D],16/9/2020 14:15:00,News Dosettes,News Dosettes,sans filtre,0,36,Boîte en métal parallélépipédique,SKU,55246,17/1/2017 16:15:31,28/11/2016 00:00:00,0,0,100000,1000.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS DOSETTES [3EE16E035283FFEA],16/9/2020 14:15:00,News Dosettes,News Dosettes,sans filtre,0,72,Boîte en métal parallélépipédique,SKU,55508,17/1/2017 16:15:31,19/9/2016 00:00:00,0,0,100000,1000.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS DOSETTES [969D832E49DA369C],16/9/2020 14:15:00,News Dosettes,News Dosettes,sans filtre,0,36,Boîte cylindrique en carton/métal,SKU,55507,17/1/2017 16:15:31,20/5/2016 00:00:00,0,0,100000,1000.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS MYO [B87ADB23894C3D20],16/9/2020 14:10:00,News MYO,News MYO,sans filtre,0,67,Pochette à fond plat à maintien vertical,SKU,60786,6/3/2018 14:21:36,9/11/2017 00:00:00,0,0,100000,968.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS MYO NEWS RED VOLUME TOBACCO [6491166E1351BA15],19/8/2020 11:16:00,News MYO,News Red Volume Tobacco,sans filtre,0,160,Boîte en métal parallélépipédique,SKU,62890,17/7/2019 17:05:22,19/8/2020 00:00:00,0,0,100000,0.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS MYO NEWS RED VOLUME TOBACCO [DAFA41E164B3B801],19/8/2020 11:16:00,News MYO,News Red Volume Tobacco,sans filtre,0,160,Boîte en métal parallélépipédique,SKU,62890,17/7/2019 17:05:22,19/8/2020 00:00:00,0,0,100000,0.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS MYO RED VOLUME TOBACCO INGREDIENT FREE AB [1FB69F14F78968EA],11/9/2020 12:03:00,News MYO,News MYO Red Volume Tobacco Ingredient Free AB,sans filtre,0,65,Pochette à fond plat à maintien vertical,SKU,67169,14/1/2019 15:23:03,11/9/2020 00:00:00,0,0,100000,1000.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS MYO RED VOLUME TOBACCO INGREDIENT FREE AB [358783288541FC4E],18/9/2020 11:23:00,News MYO,News MYO Red Volume Tobacco Ingredient Free AB,sans filtre,0,40,Boîte en métal parallélépipédique,EAN,3663849005680,18/6/2019 09:34:10,9/7/2020 00:00:00,0,0,100000,1000.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS MYO RED VOLUME TOBACCO INGREDIENT FREE AB [3F53F894A12D0BA0],11/9/2020 12:03:00,News MYO,News MYO Red Volume Tobacco Ingredient Free AB,sans filtre,0,65,Pochette à fond plat à maintien vertical,SKU,67169,14/1/2019 15:23:03,11/9/2020 00:00:00,0,0,100000,1000.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS MYO RED VOLUME TOBACCO INGREDIENT FREE AB [4E44C3BBE2889555],11/9/2020 12:03:00,News MYO,News MYO Red Volume Tobacco Ingredient Free AB,sans filtre,0,65,Pochette à fond plat à maintien vertical,SKU,67169,14/1/2019 15:23:03,11/9/2020 00:00:00,0,0,100000,1000.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS MYO RED VOLUME TOBACCO INGREDIENT FREE AB [5E6A96BB7BE3B2F4],18/9/2020 11:23:00,News MYO,News MYO Red Volume Tobacco Ingredient Free AB,sans filtre,0,90,Boîte cylindrique en carton/métal,EAN,3663849005697,18/6/2019 09:34:10,19/6/2020 00:00:00,0,0,100000,1000.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS MYO RED VOLUME TOBACCO INGREDIENT FREE AB [652D7334E8A3DE8C],18/9/2020 11:23:00,News MYO,News MYO Red Volume Tobacco Ingredient Free AB,sans filtre,0,160,Boîte en métal parallélépipédique,SKU,63899,18/6/2019 09:34:10,18/9/2020 00:00:00,0,0,100000,1000.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS MYO RED VOLUME TOBACCO INGREDIENT FREE AB [8C1F2721A8D12A93],11/9/2020 12:03:00,News MYO,News MYO Red Volume Tobacco Ingredient Free AB,sans filtre,0,40,Boîte en métal parallélépipédique,EAN,3663849005680,14/1/2019 15:23:03,9/7/2020 00:00:00,0,0,100000,1000.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS MYO RED VOLUME TOBACCO INGREDIENT FREE AB [CBE6954457BED112],11/9/2020 12:03:00,News MYO,News MYO Red Volume Tobacco Ingredient Free AB,sans filtre,0,65,Pochette à fond plat à maintien vertical,SKU,67169,14/1/2019 15:23:03,11/9/2020 00:00:00,0,0,100000,1000.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS MYO VOLUME TOBACCO INGRFREEAB [351BCF349D3F1C10],11/9/2020 12:03:00,News MYO,News MYO Volume Tobacco IngrFreeAB,sans filtre,0,55,Pochette à fond plat à maintien vertical,SKU,67783,14/1/2019 15:23:03,11/9/2020 00:00:00,0,0,100000,1000.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS MYO VOLUME TOBACCO INGRFREEAB [5F5AA13743F6A531],11/9/2020 12:03:00,News MYO,News MYO Volume Tobacco IngrFreeAB,sans filtre,0,55,Pochette à fond plat à maintien vertical,SKU,67783,14/1/2019 15:23:03,11/9/2020 00:00:00,0,0,100000,1000.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS MYO VOLUME TOBACCO INGRFREEAB [E234066433C06521],11/9/2020 12:03:00,News MYO,News MYO Volume Tobacco IngrFreeAB,sans filtre,0,90,Boîte cylindrique en carton/métal,EAN,3663849005697,14/1/2019 15:23:03,19/6/2020 00:00:00,0,0,100000,1000.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS RED EXPANDED TOBACCO [45FE98365E22F02F],16/9/2020 14:10:00,News Red Expanded Tobacco,News Red Expanded Tobacco,sans filtre,0,67,Pochette à rabat,SKU,53741,25/1/2017 10:02:15,20/5/2016 00:00:00,0,0,100000,968.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS RED VOLUME TOBACCO [32931D0C0377F23F],18/2/2020 12:32:00,News Red Volume Tobacco,News Red Volume Tobacco,sans filtre,0,30,Boîte cylindrique en carton/métal,EAN,3258170722032,18/2/2020 12:32:43,18/2/2020 00:00:00,0,0,100000,968.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS RED VOLUME TOBACCO [37BC164DEE743453],8/9/2020 15:53:00,News Red Volume Tobacco,News Red Volume Tobacco,sans filtre,0,500,Pot (cylindrique ou parallélépipédique),SKU,63021,21/2/2019 15:46:58,20/5/2016 00:00:00,0,0,100000,850.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS SPECIAL CUT JUMBO [2CD4C60BBB3E3D8D],10/8/2020 17:27:00,News Special cut Jumbo,News Special cut Jumbo,sans filtre,0,170,Boîte en métal parallélépipédique,SKU,55510,15/3/2017 13:13:19,18/8/2016 00:00:00,0,0,100000,818.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS SPECIAL CUT JUMBO [666B6564B21D7A5E],16/9/2020 12:36:00,News Special cut Jumbo,News Special cut Jumbo,sans filtre,0,170,Boîte en métal parallélépipédique,SKU,55510,10/11/2016 12:32:29,18/8/2016 00:00:00,0,0,100000,818.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS SPECIAL CUT L [3DE3AE066C4AEC68],16/9/2020 12:36:00,News Special cut L,News Special cut L,sans filtre,0,67,Pochette à fond plat à maintien vertical,SKU,55512,10/11/2016 12:32:29,20/9/2016 00:00:00,0,0,100000,818.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS SPECIAL CUT L [BF9D7DA071BD90B3],10/8/2020 17:27:00,News Special cut L,News Special cut L,sans filtre,0,67,Pochette à fond plat à maintien vertical,SKU,55512,15/3/2017 13:13:19,20/9/2016 00:00:00,0,0,100000,818.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS SPECIAL CUT L [DDBCF95C1AD461D1],16/9/2020 14:10:00,News Special cut L,News Special cut L,sans filtre,0,65,Pochette à fond plat à maintien vertical,SKU,61587,25/1/2017 10:02:15,20/5/2016 00:00:00,0,0,100000,968.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS SPECIAL CUT M [71EFE8056EAF06D2],10/8/2020 17:27:00,News Special cut M,News Special cut M,sans filtre,0,42,Boîte en métal parallélépipédique,SKU,55235,15/3/2017 13:13:19,9/9/2016 00:00:00,0,0,100000,818.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS SPECIAL CUT M [DE8D901DC90262A6],16/9/2020 12:36:00,News Special cut M,News Special cut M,sans filtre,0,42,Boîte en métal parallélépipédique,SKU,55235,10/11/2016 12:32:29,9/9/2016 00:00:00,0,0,100000,818.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS SPECIAL CUT XL [0B9CF22B608A2EB4],16/9/2020 12:36:00,News Special cut XL,News Special cut XL,sans filtre,0,100,Boîte cylindrique en carton/métal,SKU,55509,10/11/2016 12:32:29,20/9/2016 00:00:00,0,0,100000,818.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS SPECIAL CUT XL [A87B524135D09EC0],10/8/2020 17:27:00,News Special cut XL,News Special cut XL,sans filtre,0,100,Boîte cylindrique en carton/métal,SKU,55509,15/3/2017 13:13:19,20/9/2016 00:00:00,0,0,100000,818.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS SPECIAL CUT XL [AF2B3243238F81A5],16/9/2020 12:36:00,News Special cut XL,News Special cut XL,sans filtre,0,90,Boîte en carton,SKU,61588,10/11/2016 12:32:29,20/5/2016 00:00:00,0,0,100000,818.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS SPECIAL CUT XL [C7EB09D48360AD21],10/8/2020 17:27:00,News Special cut XL,News Special cut XL,sans filtre,0,90,Boîte en carton,SKU,61588,15/3/2017 13:13:19,20/5/2016 00:00:00,0,0,100000,818.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS SPECIAL CUT XXL [34DC231FC206B433],10/8/2020 17:27:00,News Special cut XXL,News Special cut XXL,sans filtre,0,126,Boîte cylindrique en carton/métal,SKU,55511,15/3/2017 13:13:19,31/8/2016 00:00:00,0,0,100000,818.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS SPECIAL CUT XXL [51112209A884266D],16/9/2020 12:36:00,News Special cut XXL,News Special cut XXL,sans filtre,0,120,Boîte en carton,SKU,61591,10/11/2016 12:32:29,20/5/2016 00:00:00,0,0,100000,818.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS SPECIAL CUT XXL [514688DC1CBAAAA7],10/8/2020 17:27:00,News Special cut XXL,News Special cut XXL,sans filtre,0,120,Boîte en carton,SKU,61591,15/3/2017 13:13:19,20/5/2016 00:00:00,0,0,100000,818.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,NEWS SPECIAL CUT XXL [E6919B81B1DB8BB5],16/9/2020 12:36:00,News Special cut XXL,News Special cut XXL,sans filtre,0,126,Boîte cylindrique en carton/métal,SKU,55511,10/11/2016 12:32:29,31/8/2016 00:00:00,0,0,100000,818.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,OLD HOLBORN ORIGINAL  [56F959B5D77FDB24],16/9/2020 13:33:00,Old Holborn Original,NA,sans filtre,0,30,Pochette à rabat,SKU,14142796,28/3/2018 13:29:55,29/3/2018 00:00:00,NA,NA,100000,1000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,OLD HOLBORN ORIGINAL  [D3CF9EF77A54340A],16/9/2020 13:33:00,Old Holborn Original,NA,sans filtre,0,30,Pochette à rabat,SKU,13989115,28/3/2018 13:29:55,28/11/2018 00:00:00,NA,NA,100000,1000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,OLD HOLBORN YELLOW  [2A2ECFB6708BD4EE],30/4/2020 15:29:00,Old Holborn Yellow,NA,sans filtre,0,30,Pochette à rabat,SKU,13950166,20/2/2017 11:58:40,23/9/2017 00:00:00,NA,NA,100000,1000.00,NA,NA,FALSE,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,OLD HOLBORN YELLOW  [90C4D3B1DBE42927],30/4/2020 15:29:00,Old Holborn Yellow,NA,sans filtre,0,30,Pochette à rabat,SKU,14176255,20/2/2017 11:58:40,23/5/2018 00:00:00,NA,NA,100000,1000.00,NA,NA,FALSE,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,ORLANDO BLOND NO.1  [0E528333295BBE14],30/4/2020 15:29:00,Orlando Blond No.1,NA,sans filtre,0,30,Pochette à rabat,SKU,14240746,13/7/2018 17:04:42,31/7/2018 00:00:00,NA,NA,100000,1000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,PALL MALL RED [03A2942E23EA4E48],9/9/2020 17:42:00,Pall Mall,Red,NA,NA,47,Boîte cylindrique en carton/métal,-,100000062898,11/5/2017 11:36:05,19/11/2016 00:00:00,NA,NA,100000,1000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,PALL MALL ROUGE [4460BDB3E91EC9AD],9/9/2020 17:42:00,Pall Mall,Rouge,NA,NA,40,Boîte en métal parallélépipédique,-,100000182511,11/5/2017 11:36:05,21/3/2018 00:00:00,NA,NA,100000,1000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,PALL MALL ROUGE [8516A9135CA7F0EF],9/9/2020 17:42:00,Pall Mall,Rouge,NA,NA,40,Boîte en métal parallélépipédique,-,100000245822,11/5/2017 11:36:05,11/4/2019 00:00:00,NA,NA,100000,1000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,PALL MALL ROUGE [964E368E89C69FB5],9/9/2020 17:42:00,Pall Mall,Rouge,NA,NA,30,Boîte en métal parallélépipédique,-,100000182510,11/5/2017 11:36:05,21/3/2018 00:00:00,NA,NA,100000,1000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,PALL MALL ROUGE [CA17466166A77BD3],9/9/2020 17:42:00,Pall Mall,Rouge,NA,NA,85,Boîte en métal parallélépipédique,-,100000182512,11/5/2017 11:36:05,21/3/2018 00:00:00,NA,NA,100000,1000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,PALL MALL ROUGE [DDBAC4DD6560C3EB],9/9/2020 17:42:00,Pall Mall,Rouge,NA,NA,85,Boîte en métal parallélépipédique,-,100000245823,11/5/2017 11:36:05,11/4/2019 00:00:00,NA,NA,100000,1000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,PALL MALL ROUGE [FA2CD7B8576A63C4],9/9/2020 17:42:00,Pall Mall,Rouge,NA,NA,30,Boîte en métal parallélépipédique,-,100000245821,11/5/2017 11:36:05,11/4/2019 00:00:00,NA,NA,100000,1000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,PEPE VERT [112A1D636A2FAAA6],30/3/2020 12:26:00,Pepe,vert,sans filtre,100,30,Sachet tubulaire,GTIN,04006396029270,18/10/2016 13:14:49,27/6/2018 00:00:00,NA,NA,0,0.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,PEPE VERT [27D77264788428E0],30/3/2020 12:26:00,Pepe,vert,sans filtre,100,30,Sachet tubulaire,GTIN,04006396044945,18/10/2016 13:14:49,5/4/2019 00:00:00,NA,NA,0,0.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,"PHILIP MORRIS GREEN, CIGARETTE TOBACCO A ROULER POUCH - 30 GRAMS OF TOBACCO [CF0F77496AD63A83]",27/3/2020 19:10:00,"Philip Morris Green, Cigarette Tobacco a rouler",Pouch - 30 grams of tobacco,sans filtre,NA,30,Pochette pliable,-,POM.006529,10/11/2016 17:47:57,20/5/2016 00:00:00,NA,NA,100000,1000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,"PHILIP MORRIS L, ORIGINAL BLEND A TUBER ET A ROULER TIN - 80 GRAMS OF TOBACCO [2ECD37E6E4FBD097]",27/3/2020 19:14:00,"Philip Morris L, Original Blend a tuber et a rouler",Tin - 80 grams of tobacco,sans filtre,NA,80,Boîte en métal à couvercle basculant,-,POM.045729,10/11/2016 17:49:27,20/5/2016 00:00:00,NA,NA,100000,1000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,"PHILIP MORRIS M, SPECIAL CUT A TUBER ET A ROULER TIN - 50 GRAMS OF TOBACCO [433CEC1304B24D42]",27/3/2020 19:08:00,"Philip Morris M, Special Cut a tuber et a rouler",Tin - 50 grams of tobacco,sans filtre,NA,50,Boîte en métal à couvercle basculant,-,POM.048214,10/11/2016 17:58:55,20/5/2016 00:00:00,NA,NA,100000,1000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,"PHILIP MORRIS S, CIGARETTE TOBACCO A TUBER ET A ROULER TIN - 30 GRAMS OF TOBACCO [2AC27675C4CE5A57]",27/3/2020 19:14:00,"Philip Morris S, Cigarette Tobacco a tuber et a rouler",Tin - 30 grams of tobacco,sans filtre,NA,30,Boîte en métal à couvercle basculant,-,POM.028412,10/11/2016 17:46:41,20/5/2016 00:00:00,NA,NA,100000,1000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,"PHILIP MORRIS, CIGARETTE TOBACCO A ROULER POUCH - 30 GRAMS OF TOBACCO [ED4232663FE4ACC1]",27/3/2020 19:06:00,"Philip Morris, Cigarette Tobacco a rouler",Pouch - 30 grams of tobacco,sans filtre,NA,30,Pochette pliable,-,POM.006503,10/11/2016 17:56:25,20/5/2016 00:00:00,NA,NA,100000,1000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,PUEBLO BLUE [31FACAF99B4AF202],30/4/2020 11:03:00,Pueblo,Blue,sans filtre,0,30,Pochette à rabat,-,10020,11/11/2016 10:58:06,1/8/2013 00:00:00,NA,NA,100000,1000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,PUEBLO BLUE [8576A77658C1C901],30/4/2020 11:03:00,Pueblo,Blue,sans filtre,0,70,Boîte cylindrique en carton/métal,-,10037,11/11/2016 10:58:06,8/2/2019 00:00:00,NA,NA,100000,1000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,PUEBLO CLASSIC [3BE9D54F70890140],30/4/2020 11:03:00,Pueblo,Classic,sans filtre,0,30,Pochette à rabat,-,10024,11/11/2016 10:58:06,26/7/2006 00:00:00,NA,NA,100000,1000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,PUEBLO CLASSIC [42751D7B328D315D],30/4/2020 11:03:00,Pueblo,Classic,sans filtre,0,70,Boîte cylindrique en carton/métal,-,10036,11/11/2016 10:58:06,14/1/2019 00:00:00,NA,NA,100000,1000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,RASTA  [79BFFAD433E49DC7],28/4/2020 17:48:00,Rasta,NA,sans filtre,0,30,Pochette à rabat,SKU,14178907,12/1/2018 09:04:47,19/4/2018 00:00:00,NA,NA,100000,1000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,RASTA  [D375535EA42DAB2D],28/4/2020 17:48:00,Rasta,NA,sans filtre,0,30,Pochette à rabat,SKU,14079229,12/1/2018 09:04:47,13/1/2018 00:00:00,NA,NA,100000,1000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,RASTA  [E13B282233D98FEC],28/4/2020 17:48:00,Rasta,NA,sans filtre,0,30,Pochette à rabat,SKU,14178913,12/1/2018 09:04:47,12/5/2018 00:00:00,NA,NA,100000,1000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,RASTA’S NO. 1 - 30 G  [598681CC5198142A],28/4/2020 17:48:00,Rasta’s No. 1 - 30 g,NA,sans filtre,0,30,Pochette à rabat,SKU,14616820,12/1/2018 09:04:47,21/4/2020 00:00:00,NA,NA,100000,1000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,RASTA'S  [D1EF5B229DB6B9DF],28/4/2020 17:48:00,Rasta's,NA,sans filtre,0,30,Pochette à rabat,SKU,14079250,12/1/2018 09:04:47,13/1/2018 00:00:00,NA,NA,100000,1000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,RASTA'S  [E0BBB14F4302BBC3],25/3/2020 14:08:00,Rasta's,NA,sans filtre,0,30,Pochette à rabat,SKU,14022364,18/11/2016 15:54:20,8/7/2017 00:00:00,NA,NA,100000,1000.00,NA,NA,FALSE,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,REDGIES BLUNTS  [42ADB0CBE2055C51],24/1/2019 11:46:00,Redgies Blunts,NA,sans filtre,300,237,Paquet souple,-,03867-18-00009,24/1/2019 11:45:59,15/1/2008 00:00:00,0,0,79000,342.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,SAUVAGE 300/30G FR  [FFA4B6D3081C6F56],17/9/2020 08:59:00,Sauvage 300/30g FR,NA,sans filtre,NA,30,Pochette à rabat,EAN,5411786009401,6/12/2016 14:30:44,20/5/2016 00:00:00,NA,NA,75000,638.00,NA,TRUE,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,SAUVAGE 30G GP  [4E41865CD4D7EF45],17/9/2020 08:59:00,Sauvage 30g GP,NA,sans filtre,NA,30,Pochette à rabat,EAN,5411786032607,6/12/2016 14:30:44,1/2/2020 00:00:00,NA,NA,75000,638.00,NA,TRUE,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,SAUVAGE 85G FR  [18DAA9D578BF62A2],17/9/2020 08:59:00,SAUVAGE 85G FR,NA,sans filtre,NA,85,Boîte en métal parallélépipédique,EAN,5411786020611,6/12/2016 14:30:44,20/5/2016 00:00:00,NA,NA,75000,638.00,NA,TRUE,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,TERROIRS DU MONDE  [092F9D4148A8F8A6],27/8/2020 14:59:00,Terroirs du Monde,NA,sans filtre,NA,30,Pochette à rabat,-,10038,26/8/2019 15:49:46,2/9/2019 00:00:00,NA,NA,100000,893.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,VAN NELLE (ZWARE SHAG) [C83C3A37EEEA3335],3/9/2020 10:05:00,Van Nelle (Zware Shag),Van Nelle (Zware Shag),sans filtre,0,50,Pochette à rabat,SKU,11573,14/5/2018 16:15:33,3/12/2012 00:00:00,0,0,100000,948.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,WINSTON  [91F8D0BFF6A6A57C],30/4/2020 15:29:00,Winston,NA,sans filtre,0,30,Pochette à rabat,SKU,13950154,5/4/2017 08:49:30,6/4/2017 00:00:00,NA,NA,100000,1000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Tabac à rouler,WINSTON  [E8A2F1965539B6EF],13/8/2020 10:33:00,Winston,NA,sans filtre,0,30,Boîte cylindrique en métal,SKU,13893004,8/11/2016 13:05:09,10/2/2017 00:00:00,NA,NA,100000,1000.00,NA,NA,FALSE,NA,NA,NA,NA
